"title","url","source","type"
"关于政协十三届全国委员会第二次会议第3776号（经济发展类244号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289457.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3786号（经济发展类246号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289458.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3857号（经济发展类256号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289459.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0776号（经济发展类052号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289477.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0026号（经济发展类003号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289479.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0145号（经济发展类013号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289481.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0750号（经济发展类043号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289482.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0751号（经济发展类044号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289483.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0844号（经济发展类064号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289484.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1376号、B044（资源环境类069号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289485.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2353号（医疗体育类239号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289486.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2468号（资源环境类135号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289487.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3396号（资源环境类196号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289488.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3760号（经济发展类239号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289491.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3779号（社会管理类291号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289492.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3809号（农业水利类307号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289493.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3847号（经济发展类254号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289494.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3989号（经济发展类272号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289496.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3995号（经济发展类274号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289497.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第4019号（经济发展类276号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289498.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第4028号（经济发展类277号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289499.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1367号（经济发展类083号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289525.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1422号（经济发展类091号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289526.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2694号（经济发展类167号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289527.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1826号（经济发展类116号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289529.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3458号（经济发展类204号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289530.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3469号（经济发展类205号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289531.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0330号（经济发展类027号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289534.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2877号（科学技术类173号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289560.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2615号（经济发展类161号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289561.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0216号（经济发展类014号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289562.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2605号（工交邮电类287号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289566.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1926号（工交邮电类202号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289567.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3911号（工交邮电类433号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289568.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3836号（工交邮电类421号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289569.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3636号（经济发展类215号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289570.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3886号（工交邮电类425号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289571.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2585号（经济发展类153号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289573.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3061号（政治法律类273号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289591.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3627号（政治法律类329号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289592.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第0106号（经济发展类009号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289593.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1739号（经济发展类112号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289596.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2531号（经济发展类138号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289597.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3510号（经济发展类206号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289598.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3753号（经济发展类238号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289601.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1426号（经济发展类092号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289616.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3269号（经济发展类186号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289617.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2555号（经济发展类144号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289618.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第2299号（资源环境类133号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289621.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第3838号（资源环境类224号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289622.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1418号（经济发展类090号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289624.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第1596号（经济发展类111号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289625.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第二次会议第4097号（医疗体育类443号）提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289629.html","NDRC-提案答复函","提案答复函"
"关于政协第十三届全国委员会第三次会议第4801号(农业水利类302号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289644.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4748号(农业水利类297号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289648.html","NDRC-提案答复函","提案答复函"
"关于政协第十三届全国委员会第三次会议第5115号(经济发展类384号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289657.html","NDRC-提案答复函","提案答复函"
"关于政协第十三届全国委员会第三次会议第0269号(工交邮电类028号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289665.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4740号(商贸旅游类078号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289666.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3487号(社会管理类310号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289668.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0024号(经济发展类001号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289669.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3577号(资源环境类168号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289670.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0040号(资源环境类007号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289671.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2705号(经济发展类180号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289672.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1544号(工交邮电类188号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289673.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4745号(科学技术类189号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289679.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0806号(经济发展类074号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289680.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2559号(经济发展类131号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289685.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4667号(经济发展类233号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289697.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0148号(文化宣传类004号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289698.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1976号(文化宣传类097号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289699.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2532号(农业水利类211号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289700.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3614号(经济发展类221号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289707.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4028号(农业水利类350号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289708.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4020号(农业水利类346号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289713.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2999号(资源环境类153号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289714.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3596号(资源环境类171号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289715.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4637号(商贸旅游类123号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289717.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1400号(经济发展类095号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289718.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3600号(工交邮电类349号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289719.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2673号(经济发展类169号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289725.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2945号(经济发展类189号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289726.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1428号(经济发展类104号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289727.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0569号(经济发展类055号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289729.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1522号(经济发展类115号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289732.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2681号(经济发展类172号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289739.html","NDRC-提案答复函","提案答复函"
"关于政协第十三届全国委员会第三次会议第1510号(财税金融类151号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289741.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3590号(财税金融类262号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289742.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4082号(经济发展类343号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289743.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1279号(经济发展类088号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289744.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4029号(经济发展类329号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289747.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4050号(经济发展类333号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289748.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3027号(经济发展类205号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289751.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0304号(经济发展类025号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289754.html","NDRC-提案答复函","提案答复函"
"对政协十三届全国委员会第三次会议第3006号(资源环境类155号)、1519号(资源环境类100号)、4162号(资源环境类263号)、3592号(经济发展类218号)、4677号(农业水利类295号)、4699号(资源环境类191号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289756.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0880号(经济发展类086号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289762.html","NDRC-提案答复函","提案答复函"
"关于政协第十三届全国委员会第三次会议第1865号(经济发展类122号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289763.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3758号(经济发展类276号)提案答复的","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289764.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3883号(经济发展类295号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289766.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4753号(经济发展类263号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289773.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3568号(商贸旅游类053号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289774.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1407号(经济发展类098号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289775.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3762号(农业水利类304号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289776.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1494号(财税金融类148号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289777.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3807号(资源环境类211号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289778.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3920号(资源环境类228号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289779.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2727号(资源环境类145号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289780.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0606号(农林水利类071号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289784.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4128号(资源环境类257号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289785.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4937号(资源环境类280号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289789.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2994号(资源环境类151号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289790.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1574号(资源环境类109号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289791.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4034号(经济发展类332号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289794.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0096号(经济发展类012号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289801.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第1517号(工交邮电类178号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289803.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4706号(政治法律类449号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289805.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0070号(经济发展类007号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289806.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2556号(经济发展类130号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289807.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3971号(经济发展类316号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289808.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3838号(工交邮电类385号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289811.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3586号(资源环境类170号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289812.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第3604号(资源环境类172号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289815.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第0762号(城乡建设类026号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289817.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4717号(经济发展类253号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289833.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第2653号(经济发展类161号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289834.html","NDRC-提案答复函","提案答复函"
"关于政协十三届全国委员会第三次会议第4937号(资源环境类280号)提案答复的函","https://www.ndrc.gov.cn/xxgk/jianyitianfuwen/qgzxwytafwgk/202107/t20210708_1289835.html","NDRC-提案答复函","提案答复函"
